주소,입력주소,경도,위도
노량진동 221-23,서울시  노량진동 221-23,126.928082,37.618341
노량진동 221-33,서울시  노량진동 221-33,126.920695,37.624743
노량진동 313-36,서울시  노량진동 313-36,126.925526,37.619633
상도동 22-43,서울시  상도동 22-43,126.924789,37.621321
상도동 214-244,서울시  상도동 214-244,126.922105,37.622828
상도동 159-322,서울시  상도동 159-322,126.927787,37.620014
상도동 327-9,서울시  상도동 327-9,126.933671,37.621239
상도동 279-399,서울시  상도동 279-399,126.924586,37.622814
상도동 292-61,서울시  상도동 292-61,126.930839,37.623628
상도동 210-190,서울시  상도동 210-190,126.925607,37.619526
상도동 256-187,서울시  상도동 256-187,126.931062,37.611178
상도동 279-252,서울시  상도동 279-252,126.923603,37.625761
상도동 492-8,서울시  상도동 492-8,126.932778,37.622664
상도동 299-30,서울시  상도동 299-30,126.920667,37.622004
상도동 299-250,서울시  상도동 299-250,126.925396,37.622371
상도동 256-27,서울시  상도동 256-27,126.925533,37.626238
상도동 279-210,서울시  상도동 279-210,126.920809,37.621573
상도동 244-49,서울시  상도동 244-49,126.927402,37.618389
상도동 28-3,서울시  상도동 28-3,126.932439,37.616272
상도동 29-123,서울시  상도동 29-123,126.933117,37.617161
상도동 256-48,서울시  상도동 256-48,126.930232,37.622442
상도동 301-178,서울시  상도동 301-178,126.931163,37.619928
상도동 361-12,서울시  상도동 361-12,126.922601,37.625337
상도동 375-4,서울시  상도동 375-4,126.924811,37.617383
상도동 214-210,서울시  상도동 214-210,126.932216,37.616018
상도동 210-64,서울시  상도동 210-64,126.921334,37.622046
상도동 306-1,서울시  상도동 306-1,126.923795,37.617131
상도동 210-48,서울시  상도동 210-48,126.914084,37.619781
상도동 22-20,서울시  상도동 22-20,126.918303,37.624073
상도동 210-443,서울시  상도동 210-443,126.914866,37.621302
상도동 211-108,서울시  상도동 211-108,126.910915,37.617265
상도동 279-450,서울시  상도동 279-450,126.916373,37.618144
상도동 301-35,서울시  상도동 301-35,126.914155,37.628125
상도동 302-31,서울시  상도동 302-31,126.909997,37.618842
상도동 214-20,서울시  상도동 214-20,126.91405,37.61587
상도동 279-400,서울시  상도동 279-400,126.916884,37.618041
상도동 159-38,서울시  상도동 159-38,126.911799,37.616408
상도동 335-173,서울시  상도동 335-173,126.915955,37.623546
상도동 56-61,서울시  상도동 56-61,126.913437,37.622929
상도동 199-18,서울시  상도동 199-18,126.916219,37.615476
상도동 279-100,서울시  상도동 279-100,126.915535,37.613415
상도동 335-228,서울시  상도동 335-228,126.915529,37.615388
상도동 202-172,서울시  상도동 202-172,126.913525,37.617676
상도동 301-208,서울시  상도동 301-208,126.914675,37.613398
상도동 299-174,서울시  상도동 299-174,126.914227,37.61379
상도동 210-289,서울시  상도동 210-289,126.91424,37.61835
상도동 227-29,서울시  상도동 227-29,126.916216,37.621927
상도동 356-90,서울시  상도동 356-90,126.915083,37.621187
상도동 279-176,서울시  상도동 279-176,126.914412,37.624451
상도동 246-17,서울시  상도동 246-17,126.918048,37.625296
상도동 214-35,서울시  상도동 214-35,126.910367,37.619062
상도동 461-7,서울시  상도동 461-7,126.916112,37.629089
상도동 126-127,서울시  상도동 126-127,126.910425,37.617459
상도동 2-45,서울시  상도동 2-45,126.91717,37.614746
상도동 244-281,서울시  상도동 244-281,126.914041,37.62507
상도1동 478,서울시  상도1동 478,126.907556,37.618405
상도1동 444,서울시  상도1동 444,126.916527,37.616902
상도1동 680,서울시  상도1동 680,126.913865,37.61458
상도1동 459,서울시  상도1동 459,126.917528,37.61738
흑석동 282-4,서울시  흑석동 282-4,126.915205,37.608853
흑석동 292-1,서울시  흑석동 292-1,126.911242,37.608807
흑석동 182-5,서울시  흑석동 182-5,126.912782,37.611903
흑석동 267,서울시  흑석동 267,126.912402,37.60844
동작동 102-28,서울시  동작동 102-28,126.911507,37.610053
동작동 102-36,서울시  동작동 102-36,126.914989,37.608148
사당동 252-2,서울시  사당동 252-2,126.90433,37.617528
사당동 44-113,서울시  사당동 44-113,126.907546,37.612909
사당동 419-175,서울시  사당동 419-175,126.90813,37.608616
사당동 279-43,서울시  사당동 279-43,126.909909,37.60857
사당동 428-8,서울시  사당동 428-8,126.91033,37.608393
사당동 175-7,서울시  사당동 175-7,126.91019,37.61105
사당동 202-24,서울시  사당동 202-24,126.909142,37.606797
사당동 419-176,서울시  사당동 419-176,126.912603,37.609442
사당동 175-28,서울시  사당동 175-28,126.910213,37.608681
사당동 220-29,서울시  사당동 220-29,126.909621,37.608108
사당동 230-15,서울시  사당동 230-15,126.912724,37.611209
사당동 431-3,서울시  사당동 431-3,126.906952,37.614039
사당동 316-103,서울시  사당동 316-103,126.913345,37.609034
사당동 316-94,서울시  사당동 316-94,126.910143,37.611951
사당동 1024-23,서울시  사당동 1024-23,126.91252,37.608891
사당동 249-2,서울시  사당동 249-2,126.91161,37.607648
사당동 178-49,서울시  사당동 178-49,126.907578,37.609206
사당동 44-51,서울시  사당동 44-51,126.910227,37.612375
사당동 1048-23,서울시  사당동 1048-23,126.92226,37.608125
사당동 1021-19,서울시  사당동 1021-19,126.922757,37.613733
사당동 316-35,서울시  사당동 316-35,126.921917,37.613095
사당동 419-67,서울시  사당동 419-67,126.919135,37.615106
사당동 316-248,서울시  사당동 316-248,126.921492,37.610343
사당동 300-7,서울시  사당동 300-7,126.919828,37.616554
사당동 265-51,서울시  사당동 265-51,126.92352,37.60792
사당동 272-28,서울시  사당동 272-28,126.918603,37.612731
사당동 307-7,서울시  사당동 307-7,126.926156,37.609755
사당동 176-34,서울시  사당동 176-34,126.919261,37.611872
사당동 278-33,서울시  사당동 278-33,126.921131,37.612601
사당동 1049-8,서울시  사당동 1049-8,126.926843,37.610761
사당동 451-12,서울시  사당동 451-12,126.926456,37.609361
사당동 449-58,서울시  사당동 449-58,126.922548,37.608569
사당동 162-36,서울시  사당동 162-36,126.921568,37.615317
사당동 141-55,서울시  사당동 141-55,126.921621,37.611597
사당동 278-109,서울시  사당동 278-109,126.922341,37.615901
사당동 316-261,서울시  사당동 316-261,126.918945,37.61341
사당동 175-40,서울시  사당동 175-40,126.922465,37.593953
사당동 303-40,서울시  사당동 303-40,126.917577,37.585096
대방동 393-47,서울시  대방동 393-47,126.917967,37.591011
대방동 415-19,서울시  대방동 415-19,126.916879,37.594938
대방동 44-279,서울시  대방동 44-279,126.929606,37.599749
대방동 402-6,서울시  대방동 402-6,126.924499,37.59818
대방동 393-56,서울시  대방동 393-56,126.921391,37.584402
대방동 13-71,서울시  대방동 13-71,126.917878,37.586216
대방동 391-274,서울시  대방동 391-274,126.917547,37.597314
대방동 393-22,서울시  대방동 393-22,126.918446,37.584501
대방동 20-7,서울시  대방동 20-7,126.924759,37.60057
대방동 397-4,서울시  대방동 397-4,126.922878,37.598291
대방동 391-280,서울시  대방동 391-280,126.919731,37.59901
대방동 415-22,서울시  대방동 415-22,126.91954,37.59262
대방동 44-139,서울시  대방동 44-139,126.921898,37.597949
대방동 14-22,서울시  대방동 14-22,126.924022,37.596698
대방동 391-255,서울시  대방동 391-255,126.916903,37.583919
신대방동 687-1,서울시  신대방동 687-1,126.925088,37.594995
신대방동 600-8,서울시  신대방동 600-8,126.914349,37.586743
신대방동 600-45,서울시  신대방동 600-45,126.917195,37.586417
신대방동 605-28,서울시  신대방동 605-28,126.918436,37.599259
신대방동 632-68,서울시  신대방동 632-68,126.926054,37.595527
신대방동 690-6,서울시  신대방동 690-6,126.915311,37.59296
신대방동 344-134,서울시  신대방동 344-134,126.920258,37.599366
신대방동 360-95,서울시  신대방동 360-95,126.916165,37.595815
수색동 306-10,서울시  수색동 306-10,126.919953,37.603229
수색동 377-13,서울시  수색동 377-13,126.912834,37.603668
수색동 320-10,서울시  수색동 320-10,126.919101,37.601852
녹번동 95-2,서울시  녹번동 95-2,126.916587,37.601801
녹번동 160-33,서울시  녹번동 160-33,126.919981,37.608338
녹번동 155-36,서울시  녹번동 155-36,126.907518,37.602448
녹번동 29-104,서울시  녹번동 29-104,126.917937,37.60085
녹번동 1-22,서울시  녹번동 1-22,126.91807,37.608906
녹번동 138-13,서울시  녹번동 138-13,126.920409,37.603801
녹번동 150-1,서울시  녹번동 150-1,126.918167,37.601428
녹번동 29-12,서울시  녹번동 29-12,126.913594,37.602035
녹번동 35-54,서울시  녹번동 35-54,126.908309,37.604861
녹번동 100-36,서울시  녹번동 100-36,126.916961,37.608031
녹번동 103-15,서울시  녹번동 103-15,126.918536,37.601747
녹번동 43-55,서울시  녹번동 43-55,126.911223,37.602311
녹번동 152-40,서울시  녹번동 152-40,126.915004,37.600886
녹번동 140-4,서울시  녹번동 140-4,126.912546,37.603224
녹번동 168-21,서울시  녹번동 168-21,126.919949,37.601913
녹번동 83-62,서울시  녹번동 83-62,126.919392,37.602061
녹번동 76-10,서울시  녹번동 76-10,126.910838,37.602352
녹번동 76-47,서울시  녹번동 76-47,126.911662,37.601729
녹번동 98-46,서울시  녹번동 98-46,126.920278,37.60735
녹번동 108-20,서울시  녹번동 108-20,126.921191,37.604511
녹번동 156-18,서울시  녹번동 156-18,126.918547,37.604135
녹번동 117-55,서울시  녹번동 117-55,126.917992,37.608815
녹번동 176-4,서울시  녹번동 176-4,126.919613,37.604803
녹번동 159-23,서울시  녹번동 159-23,126.90944,37.603439
녹번동 168-30,서울시  녹번동 168-30,126.909202,37.604211
녹번동 152-88,서울시  녹번동 152-88,126.916183,37.605447
녹번동 156-26,서울시  녹번동 156-26,126.916418,37.604125
녹번동 29-31,서울시  녹번동 29-31,126.916705,37.606929
불광동 445-340,서울시  불광동 445-340,126.920107,37.601987
불광동 228-53,서울시  불광동 228-53,126.913528,37.606567
불광동 230-9,서울시  불광동 230-9,126.917158,37.602302
불광동 16-73,서울시  불광동 16-73,126.919053,37.603581
불광동 238-51,서울시  불광동 238-51,126.913647,37.600747
불광동 391-95,서울시  불광동 391-95,126.908318,37.600419
불광동 104-78,서울시  불광동 104-78,126.906916,37.595585
불광동 228-61,서울시  불광동 228-61,126.910862,37.59682
불광동 319-31,서울시  불광동 319-31,126.905516,37.596095
불광동 484-150,서울시  불광동 484-150,126.911422,37.598772
불광동 298-5,서울시  불광동 298-5,126.909246,37.595021
불광동 346-76,서울시  불광동 346-76,126.911541,37.5906
불광동 393-11,서울시  불광동 393-11,126.906141,37.601327
불광동 331-171,서울시  불광동 331-171,126.905863,37.590953
불광동 481-25,서울시  불광동 481-25,126.911471,37.599268
불광동 344-45,서울시  불광동 344-45,126.90895,37.601335
불광동 359-30,서울시  불광동 359-30,126.91247,37.595258
불광동 382,서울시  불광동 382,126.911754,37.596982
불광동 337-1,서울시  불광동 337-1,126.911586,37.589844
불광동 16-191,서울시  불광동 16-191,126.9149,37.597137
불광동 417-5,서울시  불광동 417-5,126.910776,37.601117
불광동 171-30,서울시  불광동 171-30,126.910793,37.596099
불광동 344-41,서울시  불광동 344-41,126.910964,37.595983
불광동 281-48,서울시  불광동 281-48,126.910083,37.596606
불광동 480-263,서울시  불광동 480-263,126.905361,37.590471
불광동 28-12,서울시  불광동 28-12,126.914191,37.59522
불광동 484-152,서울시  불광동 484-152,126.9123,37.59914
불광동 419-2,서울시  불광동 419-2,126.91403,37.597012
불광동 448-43,서울시  불광동 448-43,126.905426,37.582921
불광동 484-286,서울시  불광동 484-286,126.909723,37.58561
불광동 331-155,서울시  불광동 331-155,126.907038,37.586477
불광동 238-45,서울시  불광동 238-45,126.907266,37.583253
불광동 11-7,서울시  불광동 11-7,126.906356,37.585876
불광동 154,서울시  불광동 154,126.908277,37.586903
불광동 218-37,서울시  불광동 218-37,126.909847,37.587981
불광동 480-89,서울시  불광동 480-89,127.09052,37.554875
불광동 295-25,서울시  불광동 295-25,127.086823,37.560974
불광동 238-103,서울시  불광동 238-103,127.081205,37.559443
불광동 484-143,서울시  불광동 484-143,127.086947,37.569426
불광동 301-63,서울시  불광동 301-63,127.084885,37.557535
갈현동 448-10,서울시  갈현동 448-10,127.086651,37.561152
갈현동 414-13,서울시  갈현동 414-13,127.093798,37.557072
갈현동 445-4,서울시  갈현동 445-4,127.082775,37.569944
갈현동 522-54,서울시  갈현동 522-54,127.092484,37.556242
갈현동 110-24,서울시  갈현동 110-24,127.081712,37.556897
갈현동 12-134,서울시  갈현동 12-134,127.080301,37.566726
갈현동 228-28,서울시  갈현동 228-28,127.08086,37.568217
갈현동 495-5,서울시  갈현동 495-5,127.086613,37.557818
갈현동 110-15,서울시  갈현동 110-15,127.087733,37.564387
갈현동 520-42,서울시  갈현동 520-42,127.085761,37.567345
갈현동 436-41,서울시  갈현동 436-41,127.083666,37.566491
갈현동 275-113,서울시  갈현동 275-113,127.078335,37.561827
갈현동 477-34,서울시  갈현동 477-34,127.085942,37.556227
갈현동 470-6,서울시  갈현동 470-6,127.089396,37.557939
갈현동 478-11,서울시  갈현동 478-11,127.085204,37.559177
갈현동 515-13,서울시  갈현동 515-13,127.092986,37.555858
갈현동 472-19,서울시  갈현동 472-19,127.082082,37.56364
갈현동 488-7,서울시  갈현동 488-7,127.086513,37.567837
갈현동 516-25,서울시  갈현동 516-25,127.087726,37.561215
갈현동 434-23,서울시  갈현동 434-23,127.080991,37.57047
갈현동 445-2,서울시  갈현동 445-2,127.087604,37.556366
갈현동 262-21,서울시  갈현동 262-21,127.07726,37.564585
갈현동 419-11,서울시  갈현동 419-11,127.085183,37.566475
갈현동 228-32,서울시  갈현동 228-32,127.089073,37.567695
갈현동 12-218,서울시  갈현동 12-218,127.087854,37.564658
갈현동 522-71,서울시  갈현동 522-71,127.083208,37.563225
갈현동 462-34,서울시  갈현동 462-34,127.089132,37.567497
갈현동 288-83,서울시  갈현동 288-83,127.094497,37.558185
갈현동 227-56,서울시  갈현동 227-56,127.088776,37.561394
갈현동 485-3,서울시  갈현동 485-3,127.09261,37.557991
갈현동 491-5,서울시  갈현동 491-5,127.085721,37.564155
갈현동 482-16,서울시  갈현동 482-16,127.087746,37.569811
구산동 21-9,서울시  구산동 21-9,127.083088,37.553574
구산동 24-28,서울시  구산동 24-28,127.082056,37.553764
구산동 216-13,서울시  구산동 216-13,127.085251,37.554402
구산동 24-83,서울시  구산동 24-83,127.088132,37.552946
구산동 16-36,서울시  구산동 16-36,127.086227,37.55331
